class,tweet,CoNLL
4	the	_	D	D	_	5	_	_	_
5	fuck	_	N	N	_	3	_	_	_
6	up	_	T	T	_	5	MWE	_	_"
-1,you ol trout mouth ass bitch deeeeaaaadd,"1	you	_	O	O	_	2	_	_	_
2	ol	_	A	A	_	6	_	_	_
3	trout	_	N	N	_	4	MWE	_	_
4	mouth	_	N	N	_	6	_	_	_
5	ass	_	N	N	_	6	_	_	_
6	bitch	_	N	N	_	0	_	_	_
7	deeeeaaaadd	_	A	A	_	6	_	_	_"
1,if you ask me every bitch gay,"1	if	_	P	P	_	0	_	_	_
2	you	_	O	O	_	3	_	_	_
3	ask	_	V	V	_	1	_	_	_
4	me	_	O	O	_	3	_	_	_
5	every	_	D	D	_	6	_	_	_
6	bitch	_	N	N	_	3	_	_	_
7	gay	_	A	A	_	3	_	_	_"
1,lakers are a purple and yellow garbage can,"1	lakers	_	^	^	_	2	_	_	_
2	are	_	V	V	_	0	_	_	_
3	a	_	D	D	_	7	_	_	_
4	purple	_	A	A	_	5	CONJ	_	_
5	and	_	&	&	_	7	_	_	_
6	yellow	_	A	A	_	5	CONJ	_	_
7	garbage	_	N	N	_	8	_	_	_
8	can	_	V	V	_	2	_	_	_"
-1,thingsiwillteachmychild how to play deez niggas n bitches dat be snakes,"1	thingsiwillteachmychild	_	^	^	_	3	_	_	_
2	how	_	R	R	_	3	_	_	_
3	to	_	P	P	_	0	_	_	_
4	play	_	V	V	_	3	_	_	_
5	deez	_	D	D	_	6	_	_	_
6	niggas	_	N	N	_	7	CONJ	_	_
7	n	_	&	&	_	4	_	_	_
8	bitches	_	N	N	_	7	CONJ	_	_
9	dat	_	O	O	_	10	_	_	_
10	be	_	V	V	_	4	_	_	_
11	snakes	_	N	N	_	10	_	_	_"
1,  wassup pussy,"1	wassup	_	!	!	_	0	_	_	_
2	pussy	_	N	N	_	0	_	_	_"
1,the bitch who just rolled her eyes at me bc she didn't get tipped doesn't listen when u ask for sweet potato fries instead of regular,"1	the	_	D	D	_	2	_	_	_
2	bitch	_	N	N	_	5	_	_	_
3	who	_	O	O	_	5	_	_	_
4	just	_	R	R	_	5	_	_	_
5	rolled	_	V	V	_	0	_	_	_
6	her	_	D	D	_	7	_	_	_
7	eyes	_	N	N	_	5	_	_	_
8	at	_	P	P	_	5	_	_	_
9	me	_	O	O	_	8	_	_	_
10	bc	_	P	P	_	5	_	_	_
11	she	_	O	O	_	12	_	_	_
12	didn't	_	V	V	_	10	_	_	_
13	get	_	V	V	_	12	_	_	_
14	tipped	_	V	V	_	13	_	_	_
15	doesn't	_	V	V	_	14	_	_	_
16	listen	_	V	V	_	15	_	_	_
17	when	_	R	R	_	19	_	_	_
18	u	_	O	O	_	19	_	_	_
19	ask	_	V	V	_	16	_	_	_
20	for	_	P	P	_	19	_	_	_
21	sweet	_	A	A	_	23	_	_	_
22	potato	_	N	N	_	23	_	_	_
23	fries	_	N	N	_	20	_	_	_
24	instead	_	R	R	_	25	_	_	_
25	of	_	P	P	_	26	_	_	_
26	regular	_	A	A	_	23	_	_	_"
-1, the youre going 2have 2 kill crackers ; their babies new black panthers credibilityshot fergusonriot justice4mikebrown,"1	the	_	D	D	_	4	_	_	_
2	youre	_	L	L	_	0	_	_	_
3	going	_	V	V	_	2	_	_	_
4	2have	_	P	P	_	3	_	_	_
5	2	_	P	P	_	4	_	_	_
6	kill	_	V	V	_	5	_	_	_
7	crackers	_	N	N	_	6	_	_	_
8	;	_	,	,	_	-1	_	_	_
9	their	_	D	D	_	10	_	_	_
10	babies	_	N	N	_	11	_	_	_
11	new	_	A	A	_	15	_	_	_
12	black	_	A	A	_	15	_	_	_
13	panthers	_	N	N	_	14	_	_	_
14	credibilityshot	_	N	N	_	15	_	_	_
15	fergusonriot	_	N	N	_	16	_	_	_
16	justice4mikebrown	_	R	R	_	0	_	_	_"
1,  9 times outta 10 a bitch gonna know if she a hoe or not,"1	9	_	$	$	_	2	_	_	_
2	times	_	N	N	_	0	_	_	_
3	outta	_	P	P	_	2	_	_	_
4	10	_	$	$	_	3	_	_	_
5	a	_	D	D	_	6	_	_	_
6	bitch	_	N	N	_	7	_	_	_
7	gonna	_	V	V	_	0	_	_	_
8	know	_	V	V	_	7	_	_	_
9	if	_	P	P	_	8	_	_	_
10	she	_	O	O	_	9	_	_	_
11	a	_	D	D	_	12	_	_	_
12	hoe	_	N	N	_	13	CONJ	_	_
13	or	_	&	&	_	10	_	_	_
14	not	_	R	R	_	13	CONJ	_	_"
1,  main reason why i aint got no girl cause i aint never found not 1 bitch who tryna get money wit me all y'all hoes like,"1	main	_	A	A	_	2	_	_	_
2	reason	_	N	N	_	0	_	_	_
3	why	_	R	R	_	2	_	_	_
4	i	_	O	O	_	5	_	_	_
5	aint	_	V	V	_	3	_	_	_
6	got	_	V	V	_	5	_	_	_
7	no	_	D	D	_	8	_	_	_
8	girl	_	N	N	_	6	_	_	_
9	cause	_	P	P	_	6	_	_	_
10	i	_	O	O	_	11	_	_	_
11	aint	_	V	V	_	9	_	_	_
12	never	_	R	R	_	11	_	_	_
13	found	_	V	V	_	11	_	_	_
14	not	_	R	R	_	16	_	_	_
15	1	_	$	$	_	16	_	_	_
16	bitch	_	N	N	_	13	_	_	_
17	who	_	O	O	_	18	_	_	_
18	tryna	_	V	V	_	0	_	_	_
19	get	_	V	V	_	18	_	_	_
20	money	_	N	N	_	19	_	_	_
21	wit	_	P	P	_	19	_	_	_
22	me	_	O	O	_	21	_	_	_
23	all	_	D	D	_	25	_	_	_
24	y'all	_	D	D	_	25	_	_	_
25	hoes	_	N	N	_	0	_	_	_
26	like	_	P	P	_	25	_	_	_"
-1,"playing to white guilt lasted one last time, whitey felt 'absolved', it ends today. it ends in the fields/suburbs of pennsylvania.","1	playing	_	V	V	_	0	_	_	_
2	to	_	P	P	_	1	_	_	_
3	white	_	A	A	_	4	_	_	_
4	guilt	_	N	N	_	5	_	_	_
5	lasted	_	V	V	_	2	_	_	_
6	one	_	$	$	_	8	_	_	_
7	last	_	A	A	_	8	_	_	_
8	time	_	N	N	_	5	_	_	_
9	,	_	,	,	_	-1	_	_	_
10	whitey	_	^	^	_	11	_	_	_
11	felt	_	V	V	_	0	_	_	_
12	'	_	,	,	_	-1	_	_	_
13	absolved	_	V	V	_	0	_	_	_
14	'	_	,	,	_	-1	_	_	_
15	,	_	,	,	_	-1	_	_	_
16	it	_	O	O	_	17	_	_	_
17	ends	_	V	V	_	0	_	_	_
18	today	_	N	N	_	17	_	_	_
19	.	_	,	,	_	-1	_	_	_
20	it	_	O	O	_	21	_	_	_
21	ends	_	V	V	_	0	_	_	_
22	in	_	P	P	_	21	_	_	_
23	the	_	D	D	_	24	_	_	_
24	fields/suburbs	_	N	N	_	22	_	_	_
25	of	_	P	P	_	24	_	_	_
26	pennsylvania	_	^	^	_	25	_	_	_
27	.	_	,	,	_	-1	_	_	_"
-1,i hate the ghetto trash at the special school across the street from my building. all of them will grow up to be criminals.,"1	i	_	O	O	_	2	_	_	_
2	hate	_	V	V	_	0	_	_	_
3	the	_	D	D	_	5	_	_	_
4	ghetto	_	A	A	_	5	_	_	_
5	trash	_	N	N	_	2	_	_	_
6	at	_	P	P	_	2	_	_	_
7	the	_	D	D	_	9	_	_	_
8	special	_	A	A	_	9	_	_	_
9	school	_	N	N	_	6	_	_	_
10	across	_	P	P	_	9	_	_	_
11	the	_	D	D	_	12	_	_	_
12	street	_	N	N	_	10	_	_	_
13	from	_	P	P	_	12	_	_	_
14	my	_	D	D	_	15	_	_	_
15	building	_	N	N	_	13	_	_	_
16	.	_	,	,	_	-1	_	_	_
17	all	_	D	D	_	0	_	_	_
18	of	_	P	P	_	17	_	_	_
19	them	_	O	O	_	18	_	_	_
20	will	_	V	V	_	19	_	_	_
21	grow	_	V	V	_	20	_	_	_
22	up	_	T	T	_	21	MWE	_	_
23	to	_	P	P	_	21	_	_	_
24	be	_	V	V	_	23	_	_	_
25	criminals	_	N	N	_	24	_	_	_
26	.	_	,	,	_	-1	_	_	_"
-1,    if you aint bout that murder game pussy nigga shut up 252 gang ,"1	if	_	P	P	_	0	_	_	_
2	you	_	O	O	_	3	_	_	_
3	aint	_	V	V	_	1	_	_	_
4	bout	_	P	P	_	3	_	_	_
5	that	_	D	D	_	6	_	_	_
6	murder	_	N	N	_	7	_	_	_
7	game	_	N	N	_	9	_	_	_
8	pussy	_	N	N	_	9	_	_	_
9	nigga	_	N	N	_	10	_	_	_
10	shut	_	V	V	_	4	_	_	_
11	up	_	T	T	_	10	MWE	_	_
12	252	_	$	$	_	13	_	_	_
13	gang	_	N	N	_	10	_	_	_"
-1,"  1, 2, 3, 4, how many niggers are in my store? i knowwww you're stealing ","1	1	_	$	$	_	3	_	_	_
2	,	_	,	,	_	-1	_	_	_
3	2	_	$	$	_	0	_	_	_
4	,	_	,	,	_	-1	_	_	_
5	3	_	$	$	_	7	_	_	_
6	,	_	,	,	_	-1	_	_	_
7	4	_	$	$	_	0	_	_	_
8	,	_	,	,	_	-1	_	_	_
9	how	_	R	R	_	10	_	_	_
10	many	_	A	A	_	11	_	_	_
11	niggers	_	N	N	_	12	_	_	_
12	are	_	V	V	_	0	_	_	_
13	in	_	P	P	_	12	_	_	_
14	my	_	D	D	_	15	_	_	_
15	store	_	N	N	_	13	_	_	_
16	?	_	,	,	_	-1	_	_	_
17	i	_	O	O	_	18	_	_	_
18	knowwww	_	V	V	_	0	_	_	_
19	you're	_	L	L	_	18	_	_	_
20	stealing	_	V	V	_	19	_	_	_"
-1,"can't stand that asian dude just now, faggot gives me attitude cause i almost forgot my water, fuck u faggot if i wasn't on stage","1	can't	_	V	V	_	0	_	_	_
2	stand	_	V	V	_	1	_	_	_
3	that	_	D	D	_	5	_	_	_
4	asian	_	A	A	_	5	_	_	_
5	dude	_	N	N	_	2	_	_	_
6	just	_	R	R	_	7	_	_	_
7	now	_	R	R	_	2	_	_	_
8	,	_	,	,	_	-1	_	_	_
9	faggot	_	N	N	_	10	_	_	_
10	gives	_	V	V	_	0	_	_	_
11	me	_	O	O	_	10	_	_	_
12	attitude	_	N	N	_	10	_	_	_
13	cause	_	P	P	_	10	_	_	_
14	i	_	O	O	_	16	_	_	_
15	almost	_	R	R	_	16	_	_	_
16	forgot	_	V	V	_	13	_	_	_
17	my	_	D	D	_	18	_	_	_
18	water	_	N	N	_	16	_	_	_
19	,	_	,	,	_	-1	_	_	_
20	fuck	_	V	V	_	0	_	_	_
21	u	_	O	O	_	20	_	_	_
22	faggot	_	N	N	_	20	_	_	_
23	if	_	P	P	_	20	_	_	_
24	i	_	O	O	_	25	_	_	_
25	wasn't	_	V	V	_	23	_	_	_
26	on	_	P	P	_	25	_	_	_
27	stage	_	N	N	_	26	_	_	_"
1,i miss my flip phone .. that bitch never died,"1	i	_	O	O	_	2	_	_	_
2	miss	_	V	V	_	0	_	_	_
3	my	_	D	D	_	5	_	_	_
4	flip	_	A	A	_	5	_	_	_
5	phone	_	N	N	_	2	_	_	_
6	..	_	,	,	_	-1	_	_	_
7	that	_	D	D	_	8	_	_	_
8	bitch	_	N	N	_	10	_	_	_
9	never	_	R	R	_	10	_	_	_
10	died	_	V	V	_	0	_	_	_"
-1,"   the nig is fun to watch got to admit, ebola boy can speak broken spanish too lol","1	the	_	D	D	_	2	_	_	_
2	nig	_	N	N	_	3	_	_	_
3	is	_	V	V	_	0	_	_	_
4	fun	_	A	A	_	3	_	_	_
5	to	_	P	P	_	4	_	_	_
6	watch	_	V	V	_	5	_	_	_
7	got	_	V	V	_	6	_	_	_
8	to	_	P	P	_	7	_	_	_
9	admit	_	V	V	_	8	_	_	_
10	,	_	,	,	_	-1	_	_	_
11	ebola	_	^	^	_	12	_	_	_
12	boy	_	N	N	_	13	_	_	_
13	can	_	V	V	_	0	_	_	_
14	speak	_	V	V	_	13	_	_	_
15	broken	_	V	V	_	14	_	_	_
16	spanish	_	^	^	_	15	_	_	_
17	too	_	R	R	_	13	_	_	_
18	lol	_	!	!	_	0	_	_	_"
1,  cheating and having hoes gets old. everyone should want to reach a point where they're mature enough to stay faithful ;,"1	cheating	_	V	V	_	2	CONJ	_	_
2	and	_	&	&	_	0	_	_	_
3	having	_	V	V	_	2	CONJ	_	_
4	hoes	_	N	N	_	5	_	_	_
5	gets	_	V	V	_	3	_	_	_
6	old	_	A	A	_	5	_	_	_
7	.	_	,	,	_	-1	_	_	_
8	everyone	_	N	N	_	9	_	_	_
9	should	_	V	V	_	0	_	_	_
10	want	_	V	V	_	9	_	_	_
11	to	_	P	P	_	10	_	_	_
12	reach	_	V	V	_	11	_	_	_
13	a	_	D	D	_	14	_	_	_
14	point	_	N	N	_	12	_	_	_
15	where	_	R	R	_	9	_	_	_
16	they're	_	L	L	_	15	_	_	_
17	mature	_	A	A	_	18	_	_	_
18	enough	_	N	N	_	16	_	_	_
19	to	_	P	P	_	12	_	_	_
20	stay	_	V	V	_	19	_	_	_
21	faithful	_	A	A	_	20	_	_	_
22	;	_	,	,	_	-1	_	_	_"
1,"first thing she wit ya, next minute she against ya, like that hoe from the clippers","1	first	_	A	A	_	2	_	_	_
2	thing	_	N	N	_	0	_	_	_
3	she	_	O	O	_	4	_	_	_
4	wit	_	P	P	_	2	_	_	_
5	ya	_	O	O	_	4	_	_	_
6	,	_	,	,	_	-1	_	_	_
7	next	_	A	A	_	8	_	_	_
8	minute	_	N	N	_	0	_	_	_
9	she	_	O	O	_	10	_	_	_
10	against	_	P	P	_	0	_	_	_
11	ya	_	O	O	_	10	_	_	_
12	,	_	,	,	_	-1	_	_	_
13	like	_	P	P	_	0	_	_	_
14	that	_	D	D	_	15	_	_	_
15	hoe	_	N	N	_	13	_	_	_
16	from	_	P	P	_	15	_	_	_
17	the	_	D	D	_	18	_	_	_
18	clippers	_	^	^	_	16	_	_	_"
-1, fucking coon,"1	fucking	_	A	A	_	2	_	_	_
2	coon	_	N	N	_	0	_	_	_"
1,just seen the baddest bitch in tower city... my heart just got warm ,"1	just	_	R	R	_	2	_	_	_
2	seen	_	V	V	_	0	_	_	_
3	the	_	D	D	_	5	_	_	_
4	baddest	_	A	A	_	5	_	_	_
5	bitch	_	N	N	_	2	_	_	_
6	in	_	P	P	_	2	_	_	_
7	tower	_	N	N	_	8	_	_	_
8	city	_	N	N	_	6	_	_	_
9	...	_	,	,	_	-1	_	_	_
10	my	_	D	D	_	11	_	_	_
11	heart	_	N	N	_	13	_	_	_
12	just	_	R	R	_	13	_	_	_
13	got	_	V	V	_	0	_	_	_
14	warm	_	A	A	_	13	_	_	_"
-1, tea bag a bitch. pahahaha,"1	tea	_	N	N	_	2	_	_	_
2	bag	_	N	N	_	0	_	_	_
3	a	_	D	D	_	4	_	_	_
4	bitch	_	N	N	_	2	_	_	_
5	.	_	,	,	_	-1	_	_	_
6	pahahaha	_	!	!	_	0	_	_	_"
1,  a side bitch made this  ,"1	a	_	D	D	_	3	_	_	_
2	side	_	N	N	_	3	_	_	_
3	bitch	_	N	N	_	4	_	_	_
4	made	_	V	V	_	0	_	_	_
5	this	_	O	O	_	4	_	_	_"
1,"fight night tonight, go cotto. smack that pompous cunt down in front of millions. mayweathercotto","1	fight	_	V	V	_	0	_	_	_
2	night	_	N	N	_	1	_	_	_
3	tonight	_	R	R	_	1	_	_	_
4	,	_	,	,	_	-1	_	_	_
5	go	_	V	V	_	0	_	_	_
6	cotto	_	^	^	_	5	_	_	_
7	.	_	,	,	_	-1	_	_	_
8	smack	_	V	V	_	0	_	_	_
9	that	_	D	D	_	11	_	_	_
10	pompous	_	A	A	_	11	_	_	_
11	cunt	_	N	N	_	8	_	_	_
12	down	_	P	P	_	8	_	_	_
13	in	_	P	P	_	8	_	_	_
14	front	_	N	N	_	13	_	_	_
15	of	_	P	P	_	14	_	_	_
16	millions	_	N	N	_	15	_	_	_
17	.	_	,	,	_	-1	_	_	_
18	mayweathercotto	_	G	G	_	-1	_	_	_"
1,  this bitch on maury a thug,"1	this	_	D	D	_	2	_	_	_
2	bitch	_	N	N	_	0	_	_	_
3	on	_	P	P	_	2	_	_	_
4	maury	_	^	^	_	3	_	_	_
5	a	_	D	D	_	6	_	_	_
6	thug	_	N	N	_	4	_	_	_"
-1,man i swear today's like nation hit tony while he's driving day.... this chink almost smashed into me...,"1	man	_	!	!	_	0	_	_	_
2	i	_	O	O	_	3	_	_	_
3	swear	_	V	V	_	0	_	_	_
4	today's	_	S	S	_	6	_	_	_
5	like	_	P	P	_	3	_	_	_
6	nation	_	N	N	_	7	_	_	_
7	hit	_	V	V	_	5	_	_	_
8	tony	_	^	^	_	7	_	_	_
9	while	_	P	P	_	7	_	_	_
10	he's	_	L	L	_	9	_	_	_
11	driving	_	V	V	_	10	_	_	_
12	day	_	N	N	_	11	_	_	_
13	....	_	,	,	_	-1	_	_	_
14	this	_	D	D	_	15	_	_	_
15	chink	_	N	N	_	17	_	_	_
16	almost	_	R	R	_	17	_	_	_
17	smashed	_	V	V	_	0	_	_	_
18	into	_	P	P	_	17	_	_	_
19	me	_	O	O	_	18	_	_	_
20	...	_	,	,	_	-1	_	_	_"
-1, i'm surprised you could read it with slits for eyes,"1	i'm	_	L	L	_	0	_	_	_
2	surprised	_	V	V	_	1	_	_	_
3	you	_	O	O	_	4	_	_	_
4	could	_	V	V	_	2	_	_	_
5	read	_	V	V	_	4	_	_	_
6	it	_	O	O	_	5	_	_	_
7	with	_	P	P	_	5	_	_	_
8	slits	_	N	N	_	7	_	_	_
9	for	_	P	P	_	8	_	_	_
10	eyes	_	N	N	_	9	_	_	_"
-1,  me then faggot,"1	me	_	O	O	_	2	_	_	_
2	then	_	R	R	_	3	_	_	_
3	faggot	_	N	N	_	0	_	_	_"
1," keep talking i'm going to make when u can't talk, u going to be talking like a retard","1	keep	_	V	V	_	0	_	_	_
2	talking	_	V	V	_	1	_	_	_
3	i'm	_	L	L	_	1	_	_	_
4	going	_	V	V	_	3	_	_	_
5	to	_	P	P	_	4	_	_	_
6	make	_	V	V	_	5	_	_	_
7	when	_	R	R	_	9	_	_	_
8	u	_	O	O	_	9	_	_	_
9	can't	_	V	V	_	6	_	_	_
10	talk	_	V	V	_	9	_	_	_
11	,	_	,	,	_	-1	_	_	_
12	u	_	O	O	_	13	_	_	_
13	going	_	V	V	_	0	_	_	_
14	to	_	P	P	_	13	_	_	_
15	be	_	V	V	_	14	_	_	_
16	talking	_	V	V	_	15	_	_	_
17	like	_	P	P	_	16	_	_	_
18	a	_	D	D	_	19	_	_	_
19	retard	_	N	N	_	17	_	_	_"
1, ok you billy goat hair hillbilly,"1	ok	_	!	!	_	0	_	_	_
2	you	_	O	O	_	0	_	_	_
3	billy	_	^	^	_	6	_	_	_
4	goat	_	N	N	_	6	MWE	_	_
5	hair	_	N	N	_	6	_	_	_
6	hillbilly	_	N	N	_	0	_	_	_"
1,   only bitch round here is the one im tweetn ,"1	only	_	A	A	_	3	_	_	_
2	bitch	_	N	N	_	3	_	_	_
3	round	_	N	N	_	5	_	_	_
4	here	_	R	R	_	5	_	_	_
5	is	_	V	V	_	0	_	_	_
6	the	_	D	D	_	7	_	_	_
7	one	_	$	$	_	5	_	_	_
8	im	_	L	L	_	9	_	_	_
9	tweetn	_	V	V	_	5	_	_	_"
1,what these bitches want from a nicca .. ,"1	what	_	O	O	_	0	_	_	_
2	these	_	D	D	_	3	_	_	_
3	bitches	_	N	N	_	4	_	_	_
4	want	_	V	V	_	1	_	_	_
5	from	_	P	P	_	4	_	_	_
6	a	_	D	D	_	7	_	_	_
7	nicca	_	N	N	_	5	_	_	_
8	..	_	,	,	_	-1	_	_	_"
-1,bumped into a bitch that filed for sexual harassment at work against a co-worker...i aint been so shook in my life,"1	bumped	_	V	V	_	0	_	_	_
2	into	_	P	P	_	1	_	_	_
3	a	_	D	D	_	4	_	_	_
4	bitch	_	N	N	_	2	_	_	_
5	that	_	P	P	_	4	_	_	_
6	filed	_	V	V	_	5	_	_	_
7	for	_	P	P	_	6	_	_	_
8	sexual	_	A	A	_	9	_	_	_
9	harassment	_	N	N	_	7	_	_	_
10	at	_	P	P	_	6	_	_	_
11	work	_	N	N	_	10	_	_	_
12	against	_	P	P	_	6	_	_	_
13	a	_	D	D	_	14	_	_	_
14	co-worker	_	N	N	_	12	_	_	_
15	...	_	,	,	_	-1	_	_	_
16	i	_	O	O	_	17	_	_	_
17	aint	_	V	V	_	0	_	_	_
18	been	_	V	V	_	17	_	_	_
19	so	_	R	R	_	0	_	_	_
20	shook	_	V	V	_	18	_	_	_
21	in	_	P	P	_	20	_	_	_
22	my	_	D	D	_	23	_	_	_
23	life	_	N	N	_	21	_	_	_"
-1, julie tell them crybaby blacks to get someone blk. and dress them up white faced......niggers always whining,"1	julie	_	^	^	_	2	_	_	_
2	tell	_	V	V	_	11	CONJ	_	_
3	them	_	D	D	_	5	_	_	_
4	crybaby	_	N	N	_	5	_	_	_
5	blacks	_	N	N	_	2	_	_	_
6	to	_	P	P	_	2	_	_	_
7	get	_	V	V	_	6	_	_	_
8	someone	_	N	N	_	9	_	_	_
9	blk	_	N	N	_	7	_	_	_
10	.	_	,	,	_	-1	_	_	_
11	and	_	&	&	_	0	_	_	_
12	dress	_	V	V	_	11	CONJ	_	_
13	them	_	O	O	_	12	_	_	_
14	up	_	T	T	_	12	MWE	_	_
15	white	_	A	A	_	16	_	_	_
16	faced	_	A	A	_	12	_	_	_
17	......	_	,	,	_	-1	_	_	_
18	niggers	_	N	N	_	20	_	_	_
19	always	_	R	R	_	20	_	_	_
20	whining	_	V	V	_	0	_	_	_"
-1, fucking block your white ass because you try to start shit like a fucking queer so fuck you nigga,"1	fucking	_	A	A	_	2	_	_	_
2	block	_	V	V	_	0	_	_	_
3	your	_	D	D	_	5	_	_	_
4	white	_	A	A	_	5	_	_	_
5	ass	_	N	N	_	2	_	_	_
6	because	_	P	P	_	2	_	_	_
7	you	_	O	O	_	8	_	_	_
8	try	_	V	V	_	6	_	_	_
9	to	_	P	P	_	8	_	_	_
10	start	_	V	V	_	9	_	_	_
11	shit	_	N	N	_	10	_	_	_
12	like	_	P	P	_	10	_	_	_
13	a	_	D	D	_	14	_	_	_
14	fucking	_	R	R	_	15	_	_	_
15	queer	_	A	A	_	12	_	_	_
16	so	_	P	P	_	15	_	_	_
17	fuck	_	V	V	_	16	_	_	_
18	you	_	O	O	_	17	_	_	_
19	nigga	_	N	N	_	17	_	_	_"
-1,  no ur wrong stupid nigger,"1	no	_	!	!	_	0	_	_	_
2	ur	_	L	L	_	0	_	_	_
3	wrong	_	A	A	_	5	_	_	_
4	stupid	_	A	A	_	5	_	_	_
5	nigger	_	N	N	_	2	_	_	_"
-1, idk you into mouthy spics on welfare with 6 kids and 3 baby daddy's?,"1	idk	_	L	L	_	0	_	_	_
2	you	_	O	O	_	1	_	_	_
3	into	_	P	P	_	2	_	_	_
4	mouthy	_	A	A	_	5	_	_	_
5	spics	_	N	N	_	3	_	_	_
6	on	_	P	P	_	5	_	_	_
7	welfare	_	N	N	_	6	_	_	_
8	with	_	P	P	_	5	_	_	_
9	6	_	$	$	_	11	CONJ	_	_
10	kids	_	N	N	_	11	CONJ	_	_
11	and	_	&	&	_	8	_	_	_
12	3	_	$	$	_	11	CONJ	_	_
13	baby	_	N	N	_	14	_	_	_
14	daddy's	_	N	N	_	12	_	_	_
15	?	_	,	,	_	-1	_	_	_"
-1,  anybody who trashes their own neighborhood after a perceived injustice is a fucking moron. ferguson,"1	anybody	_	N	N	_	3	_	_	_
2	who	_	O	O	_	3	_	_	_
3	trashes	_	V	V	_	0	_	_	_
4	their	_	D	D	_	6	_	_	_
5	own	_	A	A	_	6	_	_	_
6	neighborhood	_	N	N	_	3	_	_	_
7	after	_	P	P	_	3	_	_	_
8	a	_	D	D	_	10	_	_	_
9	perceived	_	A	A	_	10	_	_	_
10	injustice	_	N	N	_	11	_	_	_
11	is	_	V	V	_	7	_	_	_
12	a	_	D	D	_	14	_	_	_
13	fucking	_	A	A	_	14	_	_	_
14	moron	_	N	N	_	11	_	_	_
15	.	_	,	,	_	-1	_	_	_
16	ferguson	_	^	^	_	0	_	_	_"
1,  a marry between a man and woman people sloppery slop;then what is prevent a bird from marriage my sandwich??? i'm in lo,"1	a	_	D	D	_	2	_	_	_
2	marry	_	N	N	_	0	_	_	_
3	between	_	P	P	_	2	_	_	_
4	a	_	D	D	_	5	_	_	_
5	man	_	N	N	_	6	CONJ	_	_
6	and	_	&	&	_	3	_	_	_
7	woman	_	N	N	_	6	CONJ	_	_
8	people	_	N	N	_	9	_	_	_
9	sloppery	_	N	N	_	10	_	_	_
10	slop	_	N	N	_	3	_	_	_
11	;	_	,	,	_	-1	_	_	_
12	then	_	R	R	_	0	_	_	_
13	what	_	O	O	_	14	_	_	_
14	is	_	V	V	_	12	_	_	_
15	prevent	_	V	V	_	14	_	_	_
16	a	_	D	D	_	17	_	_	_
17	bird	_	N	N	_	15	_	_	_
18	from	_	P	P	_	15	_	_	_
19	marriage	_	N	N	_	18	_	_	_
20	my	_	D	D	_	21	_	_	_
21	sandwich	_	N	N	_	17	_	_	_
22	???	_	,	,	_	-1	_	_	_
23	i'm	_	L	L	_	0	_	_	_
24	in	_	P	P	_	23	_	_	_
25	lo	_	^	^	_	24	_	_	_"
1,photo: no filtering bitches.  turntup webad wepretty gayvegas rupaulsdragrace barb minaj... ,"1	photo	_	N	N	_	0	_	_	_
2	:	_	,	,	_	-1	_	_	_
3	no	_	D	D	_	5	_	_	_
4	filtering	_	N	N	_	5	_	_	_
5	bitches	_	N	N	_	0	_	_	_
6	.	_	,	,	_	-1	_	_	_
7	turntup	_	G	G	_	9	_	_	_
8	webad	_	G	G	_	9	_	_	_
9	wepretty	_	G	G	_	0	_	_	_
10	gayvegas	_	V	V	_	0	_	_	_
11	rupaulsdragrace	_	R	R	_	12	_	_	_
12	barb	_	N	N	_	10	_	_	_
13	minaj	_	G	G	_	10	_	_	_
14	...	_	~	~	_	-1	_	_	_"
-1,  fucking james tried to tell me jawga boys sucked. i went ape shit dude   ,"1	fucking	_	A	A	_	2	MWE	_	_
2	james	_	^	^	_	3	_	_	_
3	tried	_	V	V	_	0	_	_	_
4	to	_	P	P	_	3	_	_	_
5	tell	_	V	V	_	4	_	_	_
6	me	_	O	O	_	5	_	_	_
7	jawga	_	^	^	_	8	_	_	_
8	boys	_	N	N	_	9	_	_	_
9	sucked	_	V	V	_	5	_	_	_
10	.	_	,	,	_	-1	_	_	_
11	i	_	O	O	_	12	_	_	_
12	went	_	V	V	_	0	_	_	_
13	ape	_	A	A	_	15	_	_	_
14	shit	_	N	N	_	15	_	_	_
15	dude	_	N	N	_	12	_	_	_"
1,thank you charlie      ,"1	thank	_	V	V	_	0	_	_	_
2	you	_	O	O	_	1	_	_	_
3	charlie	_	^	^	_	0	_	_	_"
1,   bitch shutup,"1	bitch	_	N	N	_	0	_	_	_
2	shutup	_	!	!	_	0	_	_	_"
-1,  hey aklve im taking out the black ghetto trash. youre blocked nigger,"1	hey	_	!	!	_	0	_	_	_
2	aklve	_	!	!	_	1	_	_	_
3	im	_	L	L	_	0	_	_	_
4	taking	_	V	V	_	3	_	_	_
5	out	_	P	P	_	4	_	_	_
6	the	_	D	D	_	9	_	_	_
7	black	_	A	A	_	9	_	_	_
8	ghetto	_	A	A	_	9	_	_	_
9	trash	_	N	N	_	4	_	_	_
10	.	_	,	,	_	-1	_	_	_
11	youre	_	L	L	_	0	_	_	_
12	blocked	_	V	V	_	13	_	_	_
13	nigger	_	N	N	_	11	_	_	_"
1,i know bitches be mad as shit when they friends borrow their clothes ; its a bunch of girls in her ig comments sayin how cute the outfit is,"1	i	_	O	O	_	2	_	_	_
2	know	_	V	V	_	0	_	_	_
3	bitches	_	N	N	_	4	_	_	_
